y.year,m.month,z.zip,sum(c.amount)
2015,3,92657,6150
2015,3,75252,2000
2015,3,78652,500
2015,3,29926,1450
2015,3,29585,9100
2015,3,44685,250
2015,3,12180,1025
2015,3,78006,500
2015,3,93420,900
2015,3,30339,500
2015,3,29621,250
2015,3,11561,450
2015,3,78015,500
2015,3,28607,650
2015,3,66217,250
2015,3,92065,850
2015,3,24211,500
2015,3,91724,1000
2015,3,79424,750
2015,3,81631,1600
2015,3,77342,5400
2015,3,32223,1000
2015,3,75126,1250
2015,3,33434,275
2015,3,91733,16200
2015,3,93940,2000
2015,3,48507,250
2015,3,85139,500
2015,3,95008,300
2015,3,11776,1000
2015,3,37938,1200
2015,3,18792,250
2015,3,50588,500
2015,3,79702,38550
2015,3,78643,2000
2015,3,81505,10900
2015,3,74561,200
2015,3,11417,1275
2015,3,94030,500
2015,3,29576,2000
2015,3,32187,300
2015,3,93001,250
2015,3,92346,505
2015,3,92660,21000
2015,3,32127,500
2015,3,60523,750
2015,3,94526,5450
2015,3,46545,500
2015,3,46204,350
2015,3,80207,500
2015,3,29615,35
2015,3,57670,1500
2015,3,17844,250
2015,3,35976,350
2015,3,10128,3300
2015,3,64372,2600
2015,3,98034,700
2015,3,17512,1100
2015,3,77704,32400
2015,3,34110,1750
2015,3,30907,2900
2015,3,76008,1750
2015,3,37205,550
2015,3,18804,250
2015,3,23550,10250
2015,3,81526,200
2015,3,80503,300
2015,3,99999,250
2015,3,39466,250
2015,3,32118,500
2015,3,53202,2500
2015,3,78646,500
2015,3,11106,250
2015,3,38506,1500
2015,3,99326,500
2015,3,98671,250
2015,3,38138,1000
2015,3,94903,250
2015,3,52556,100
2015,3,14067,100
2015,3,20015,5400
2015,3,77659,1550
2015,3,91709,1000
2015,3,79938,250
2015,3,74429,1000
2015,3,27103,13500
2015,3,52233,250
2015,3,40121,250
2015,3,46383,1000
2015,3,32746,500
2015,3,96204,750
2015,3,19450,250
2015,3,53085,300
2015,3,74133,1250
2015,3,77058,2600
2015,3,95531,2250
2015,3,85635,1100
2015,3,78628,845
2015,3,46805,1000
2015,3,75201,11050
2015,3,87501,250
2015,3,90049,10242
2015,3,38120,2800
2015,3,32082,2650
2015,3,60137,250
2015,3,18104,600
2015,3,20715,500
2015,3,80907,20
2015,3,48025,2000
2015,3,80234,1000
2015,3,40749,250
2015,3,94966,50
2015,3,81427,150
2015,3,34442,500
2015,3,75075,1350
2015,3,60442,275
2015,3,63304,800
2015,3,47119,250
2015,3,11375,75
2015,3,33455,1000
2015,3,77354,1000
2015,3,77013,2950
2015,3,32055,250
2015,3,63376,1000
2015,3,22025,250
2015,3,19073,500
2015,3,74501,1000
2015,3,11797,2600
2015,3,52807,350
2015,3,34684,250
2015,3,28054,1500
2015,3,27713,300
2015,3,91108,1000
2015,3,29920,300
2015,3,48734,250
2015,3,72841,1006
2015,3,95603,625
2015,3,75703,1200
2015,3,27408,2950
2015,3,29588,4725
2015,3,55436,750
2015,3,83805,2950
2015,3,47720,200
2015,3,76116,1250
2015,3,33679,250
2015,3,33024,250
2015,3,20105,1000
2015,3,98007,250
2015,3,92373,250
2015,3,85366,250
2015,3,46733,227
2015,3,77336,250
2015,3,70302,2700
2015,3,63017,300
2015,3,27614,1000
2015,3,30135,250
2015,3,78404,800
2015,3,33446,500
2015,3,77345,1000
2015,3,77004,1050
2015,3,28278,500
2015,3,27282,1001
2015,3,55337,7025
2015,3,83706,250
2015,3,32773,5400
2015,3,76017,1000
2015,3,28036,10250
2015,3,88542,300
2015,3,94015,375
2015,3,75219,11050
2015,3,90067,7150
2015,3,77426,33500
2015,3,48034,250
2015,3,67530,250
2015,3,34711,100
2015,3,43207,3700
2015,3,88210,500
2015,3,29229,100
2015,3,55391,1000
2015,3,80521,500
2015,3,77094,750
2015,3,29579,735
2015,3,29211,2600
2015,3,76107,38650
2015,3,75766,500
2015,3,30306,250
2015,3,29651,1900
2015,3,22303,250
2015,3,19010,200
2015,3,83123,350
2015,3,76179,2950
2015,3,78727,250
2015,3,78045,700
2015,3,42642,1000
2015,3,75093,3550
2015,3,68804,500
2015,3,95118,550
2015,3,98321,700
2015,3,24151,300
2015,3,40444,100
2015,3,78709,1050
2015,3,77713,500
2015,3,36362,1000
2015,3,10514,3600
2015,3,63331,250
2015,3,28305,1000
2015,3,98052,3500
2015,3,30512,250
2015,3,77381,2500
2015,3,45244,10800
2015,3,77040,3500
2015,3,65610,1025
2015,3,70446,250
2015,3,78260,250
2015,3,33141,300
2015,3,92651,1750
2015,3,44266,210
2015,3,97759,250
2015,3,20009,500
2015,3,89011,4550
2015,3,76092,3750
2015,3,75006,1100
2015,3,35180,1100
2015,3,28173,500
2015,3,85351,550
2015,3,17470,250
2015,3,77662,500
2015,3,95112,250
2015,3,92026,250
2015,3,14617,250
2015,3,30120,1000
2015,3,91344,500
2015,3,83341,250
2015,3,16142,1000
2015,3,77707,21900
2015,3,15801,75
2015,3,95121,2016
2015,3,30533,250
2015,3,77375,8650
2015,3,68313,1000
2015,3,97741,250
2015,3,94134,210
2015,3,29205,300
2015,3,49015,0
2015,3,77070,3750
2015,3,22485,250
2015,3,97436,200
2015,3,32955,10850
2015,3,92672,3700
2015,3,29528,2700
2015,3,96727,250
2015,3,85297,250
2015,3,77581,8205
2015,3,89074,750
2015,3,92313,250
2015,3,84310,300
2015,3,75410,525
2015,3,75069,510
2015,3,39666,350
2015,3,71301,1000
2015,3,89801,250
2015,3,91012,10800
2015,3,84660,1000
2015,3,27527,500
2015,3,30075,1300
2015,3,78003,250
2015,3,10804,4700
2015,3,80210,250
2015,3,38204,1000
2015,3,37118,250
2015,3,91362,6700
2015,3,91335,360
2015,3,37190,200
2015,3,29501,6300
2015,3,22153,250
2015,3,77025,43775
2015,3,78550,40
2015,3,30165,250
2015,3,23221,250
2015,3,67120,400
2015,3,78245,2700
2015,3,49508,750
2015,3,77904,780
2015,3,29582,4200
2015,3,23230,500
2015,3,22207,250
2015,3,74172,1000
2015,3,80120,500
2015,3,99338,400
2015,3,24450,250
2015,3,98665,1000
2015,3,21911,350
2015,3,98324,250
2015,3,94583,1000
2015,3,33332,250
2015,3,85028,500
2015,3,80201,1250
2015,3,76119,250
2015,3,28613,1750
2015,3,66223,500
2015,3,1742,250
2015,3,32004,250
2015,3,77007,5025
2015,3,79932,550
2015,3,44125,250
2015,3,39047,205
2015,3,30865,350
2015,3,46745,550
2015,3,60481,300
2015,3,11755,1500
2015,3,78613,2451
2015,3,18017,600
2015,3,87109,250
2015,3,78209,15130
2015,3,10014,250
2015,3,93004,225
2015,3,95552,550
2015,3,28012,2700
2015,3,60463,1000
2015,3,91604,2700
2015,3,24064,1750
2015,3,78963,500
2015,3,70592,250
2015,3,39110,1500
2015,3,83449,500
2015,3,52101,1000
2015,3,44439,250
2015,3,94547,300
2015,3,55403,1000
2015,3,17111,250
2015,3,77303,250
2015,3,78828,500
2015,3,75087,250
2015,3,33736,1000
2015,3,94556,500
2015,3,30102,250
2015,3,93560,250
2015,3,32309,1000
2015,3,28227,300
2015,3,80237,500
2015,3,72207,1500
2015,3,19085,250
2015,3,75482,250
2015,3,83323,250
2015,3,22835,500
2015,3,18071,3200
2015,3,90025,3200
2015,3,77384,500
2015,3,80129,600
2015,3,80443,1275
2015,3,79788,300
2015,3,92663,2900
2015,3,60185,275
2015,3,37091,300
2015,3,33009,1000
2015,3,89460,250
2015,3,25320,500
2015,3,75078,750
2015,3,76110,125
2015,3,74055,250
2015,3,92869,201
2015,3,20036,500
2015,3,60732,1100
2015,3,68116,3700
2015,3,33431,2500
2015,3,33027,1050
2015,3,74037,500
2015,3,28604,100
2015,3,95148,250
2015,3,27608,300
2015,3,84032,525
2015,3,77339,7575
2015,3,55331,2000
2015,3,29483,1000
2015,3,68663,250
2015,3,29492,1000
2015,3,90402,2250
2015,3,55313,250
2015,3,83709,200
2015,3,48306,250
2015,3,78945,500
2015,3,87507,1000
2015,3,78266,2500
2015,3,17015,150
2015,3,2355,10250
2015,3,32931,300
2015,3,60331,2800
2015,3,92782,250
2015,3,18235,250
2015,3,11946,1000
2015,3,75063,250
2015,3,32967,250
2015,3,33030,3300
2015,3,71429,500
2015,3,28203,300
2015,3,60654,300
2015,3,74704,750
2015,3,39301,250
2015,3,25350,1900
2015,3,53719,250
2015,3,20182,87
2015,3,45662,2700
2015,3,34232,350
2015,3,52732,500
2015,3,77494,1685
2015,3,47905,250
2015,3,77019,112590
2015,3,73071,400
2015,3,32034,1800
2015,3,95492,2950
2015,3,98040,500
2015,3,75251,32400
2015,3,33559,250
2015,3,61614,1250
2015,3,10708,1000
2015,3,75287,250
2015,3,59102,500
2015,3,93446,2000
2015,3,19958,251
2015,3,83864,250
2015,3,48327,250
2015,3,85255,300
2015,3,76014,410
2015,3,11560,3625
2015,3,17078,300
2015,3,89032,350
2015,3,18944,750
2015,3,79109,1500
2015,3,18612,250
2015,3,74354,200
2015,3,77656,450
2015,3,34223,1750
2015,3,84017,260
2015,3,27602,250
2015,3,97322,300
2015,3,13624,2016
2015,3,68307,5400
2015,3,32904,800
2015,3,53118,255
2015,3,90046,250
2015,3,92253,2975
2015,3,98201,250
2015,3,77871,1000
2015,3,76534,220
2015,3,22201,1000
2015,3,37363,500
2015,3,95662,1100
2015,3,49233,500
2015,3,38117,250
2015,3,28562,300
2015,3,98282,500
2015,3,77270,500
2015,3,73663,500
2015,3,44074,500
2015,3,22066,3250
2015,3,48237,500
2015,3,78840,1000
2015,3,2122,10875
2015,3,70810,1750
2015,3,47250,500
2015,3,7083,490
2015,3,55352,200
2015,3,77584,6200
2015,3,97080,250
2015,3,29540,250
2015,3,35802,150
2015,3,64575,500
2015,3,70523,1625
2015,3,98264,800
2015,3,78248,1250
2015,3,16001,450
2015,3,77566,500
2015,3,45429,250
2015,3,10026,500
2015,3,60322,250
2015,3,20155,2700
2015,3,23017,250
2015,3,27539,250
2015,3,37067,2950
2015,3,29405,5200
2015,3,14216,300
2015,3,12816,500
2015,3,44137,0
2015,3,78140,500
2015,3,29414,250
2015,3,92504,500
2015,3,77001,10800
2015,3,78212,2650
2015,3,37830,250
2015,3,43123,500
2015,3,65203,1250
2015,3,73044,250
2015,3,35748,250
2015,3,60062,500
2015,3,45680,750
2015,3,80401,1000
2015,3,64153,250
2015,3,92612,500
2015,3,72712,400
2015,3,76023,175
2015,3,78230,11100
2015,3,17042,800
2015,3,37722,1000
2015,3,87112,250
2015,3,79423,500
2015,3,33308,1000
2015,3,79836,500
2015,3,91302,5450
2015,3,30024,250
2015,3,61031,250
2015,3,16046,500
2015,3,98004,750
2015,3,75081,250
2015,3,37130,500
2015,3,32303,700
2015,3,22407,500
2015,3,88072,400
2015,3,10977,250
2015,3,98856,250
2015,3,22102,22100
2015,3,32411,250
2015,3,79710,1000
2015,3,72703,600
2015,3,95124,250
2015,3,78257,750
2015,3,77539,800
2015,3,73089,250
2015,3,22183,300
2015,3,27407,1000
2015,3,87124,320
2015,3,10029,2720
2015,3,72401,250
2015,3,55812,1000
2015,3,93422,250
2015,3,77578,2700
2015,3,10038,1750
2015,3,85733,150
2015,3,85392,500
2015,3,44041,500
2015,3,10011,500
2015,3,22320,40700
2015,3,35213,1250
2015,3,11231,201
2015,3,36738,1200
2015,3,32656,500
2015,3,22042,5000
2015,3,91762,600
2015,3,30117,500
2015,3,94041,1000
2015,3,49424,250
2015,3,49083,500
2015,3,17601,300
2015,3,78107,1000
2015,3,78861,60
2015,3,94131,250
2015,3,30332,1250
2015,3,20777,250
2015,3,17036,1000
2015,3,58701,800
2015,3,17350,500
2015,3,18902,350
2015,3,10065,15800
2015,3,78726,350
2015,3,78071,300
2015,3,31086,250
2015,3,92399,500
2015,3,21997,250
2015,3,44077,250
2015,3,78735,5500
2015,3,37043,1000
2015,3,31561,250
2015,3,92130,360
2015,3,24931,1000
2015,3,37922,1500
2015,3,95746,300
2015,3,95405,400
2015,3,94005,250
2015,3,17314,250
2015,3,77479,40135
2015,3,92211,1250
2015,3,24671,1000
2015,3,46033,816
2015,3,19503,275
2015,3,73065,1000
2015,3,94086,250
2015,3,90004,5700
2015,3,54601,500
2015,3,80108,500
2015,3,73101,250
2015,3,79704,250
2015,3,67592,500
2015,3,32907,500
2015,3,18525,300
2015,3,53587,400
2015,3,46580,1100
2015,3,75039,500
2015,3,37743,500
2015,3,77901,200
2015,3,99801,1000
2015,3,29650,100
2015,3,60657,10875
2015,3,93108,849
2015,3,18938,1000
2015,3,65807,250
2015,3,75021,400
2015,3,36352,750
2015,3,94301,3440
2015,3,34145,3300
2015,3,97603,5675
2015,3,38326,1000
2015,3,79336,350
2015,3,76250,250
2015,3,66013,1250
2015,3,33158,250
2015,3,65672,250
2015,3,75604,850
2015,3,33912,750
2015,3,37312,250
2015,3,74581,250
2015,3,29803,250
2015,3,26537,375
2015,3,25541,2700
2015,3,95602,250
2015,3,28403,250
2015,3,70508,250
2015,3,47630,750
2015,3,11545,250
2015,3,21136,250
2015,3,11554,100
2015,3,11213,250
2015,3,80305,350
2015,3,77219,3200
2015,3,48168,6000
2015,3,28152,450
2015,3,97217,1000
2015,3,90210,3950
2015,3,76205,250
2015,3,60702,250
2015,3,68516,450
2015,3,90623,1100
2015,3,94023,5400
2015,3,75218,6900
2015,3,43081,300
2015,3,44149,500
2015,3,40228,400
2015,3,42103,600
2015,3,32207,250
2015,3,60603,750
2015,3,70131,1000
2015,3,63124,250
2015,3,95638,1025
2015,3,15143,250
2015,3,30305,1750
2015,3,43512,500
2015,3,70544,550
2015,3,20759,600
2015,3,77273,500
2015,3,76528,1300
2015,3,63205,150
2015,3,12801,1000
2015,3,79121,3950
2015,3,33140,250
2015,3,83616,22625
2015,3,71854,500
2015,3,75254,99200
2015,3,10603,135
2015,3,74061,290
2015,3,95620,2050
2015,3,24653,1000
2015,3,20732,250
2015,3,70526,360
2015,3,79070,250
2015,3,11530,1600
2015,3,77536,1250
2015,3,55088,300
2015,3,76109,35100
2015,3,33762,525
2015,3,66213,250
2015,3,14464,475
2015,3,38571,250
2015,3,75840,500
2015,3,40437,500
2015,3,68806,2000
2015,3,27455,1000
2015,3,22314,1825
2015,3,19425,500
2015,3,78801,300
2015,3,68501,500
2015,3,29420,350
2015,3,29016,200
2015,3,22727,250
2015,3,76262,3450
2015,3,77069,500
2015,3,29402,500
2015,3,91801,350
2015,3,85646,750
2015,3,23920,500
2015,3,78164,500
2015,3,53168,250
2015,3,70448,500
2015,3,30281,250
2015,3,70116,54000
2015,3,37324,250
2015,3,22601,250
2015,3,76504,1750
2015,3,41101,2700
2015,3,34471,300
2015,3,29644,100
2015,3,34480,250
2015,3,75490,25
2015,3,11557,300
2015,3,20816,250
2015,3,22027,10800
2015,3,79106,1500
2015,3,49337,250
2015,3,77706,250
2015,3,30066,1275
2015,3,77365,1000
2015,3,20170,3200
2015,3,63701,300
2015,3,91101,-4950
2015,3,40509,1000
2015,3,75230,16250
2015,3,77437,2000
2015,3,98144,250
2015,3,64114,500
2015,3,70062,250
2015,3,30577,2600
2015,3,50073,500
2015,3,77473,250
2015,3,70816,225
2015,3,31331,500
2015,3,55438,575
2015,3,23238,300
2015,3,10005,250
2015,3,41056,1000
2015,3,78666,300
2015,3,36301,320
2015,3,30012,700
2015,3,23005,1000
2015,3,30326,250
2015,3,29671,5450
2015,3,79743,1000
2015,3,15944,500
2015,3,79402,300
2015,3,37055,750
2015,3,29707,250
2015,3,32569,10800
2015,3,28621,250
2015,3,91711,770
2015,3,76208,300
2015,3,84049,1201
2015,3,37064,225
2015,3,95354,1065
2015,3,77401,6200
2015,3,79608,1000
2015,3,72601,500
2015,3,24593,1000
2015,3,20197,250
2015,3,78155,2000
2015,3,10301,200
2015,3,77096,32600
2015,3,79707,28000
2015,3,48225,450
2015,3,46825,1250
2015,3,31322,100
2015,3,93012,700
2015,3,95219,500
2015,3,79034,300
2015,3,30308,5000
2015,3,77518,225
2015,3,45040,500
2015,3,12185,250
2015,3,36606,800
2015,3,29662,2700
2015,3,78738,1900
2015,3,79052,500
2015,3,46260,250
2015,3,78711,1000
2015,3,52208,250
2015,3,78056,250
2015,3,72422,250
2015,3,39567,500
2015,3,79922,750
2015,3,92106,50
2015,3,79124,250
2015,3,89145,5400
2015,3,77042,3050
2015,3,50423,250
2015,3,54155,250
2015,3,80003,500
2015,3,12804,500
2015,3,93308,1150
2015,3,77805,250
2015,3,86301,250
2015,3,94089,250
2015,3,61548,300
2015,3,94062,701
2015,3,93003,1100
2015,3,92662,2950
2015,3,46143,250
2015,3,78657,500
2015,3,29617,250
2015,3,53590,250
2015,3,17846,2100
2015,3,75266,250
2015,3,10471,2700
2015,3,32578,250
2015,3,60606,-4050
2015,3,85395,1025
2015,3,79761,11275
2015,3,27410,225
2015,3,14428,350
2015,3,11225,250
2015,3,32901,300
2015,3,60642,1000
2015,3,95677,300
2015,3,11234,5000
2015,3,32784,250
2015,3,76226,1000
2015,3,44089,2700
2015,3,37934,250
2015,3,33852,1000
2015,3,33134,250
2015,3,67855,2600
2015,3,62221,250
2015,3,19129,500
2015,3,79321,4600
2015,3,82901,5200
2015,3,94708,250
2015,3,52361,100
2015,3,67209,300
2015,3,60516,1750
2015,3,60175,500
2015,3,88203,1000
2015,3,75248,1000
2015,3,33556,250
2015,3,40222,500
2015,3,28792,1000
2015,3,28451,77
2015,3,60184,57
2015,3,12203,300
2015,3,32159,1000
2015,3,66503,250
2015,3,46236,300
2015,3,67230,1500
2015,3,99026,250
2015,3,92019,1525
2015,3,98685,250
2015,3,85730,250
2015,3,15642,250
2015,3,24210,300
2015,3,80634,1450
2015,3,45231,250
2015,3,77027,37350
2015,3,33801,100
2015,3,68118,250
2015,3,22003,1750
2015,3,98802,350
2015,3,18055,350
2015,3,46765,300
2015,3,87031,250
2015,3,78256,1000
2015,3,75233,500
2015,3,36564,300
2015,3,33137,350
2015,3,28714,250
2015,3,32114,2950
2015,3,17732,1000
2015,3,39157,5100
2015,3,29602,3600
2015,3,95608,500
2015,3,63130,250
2015,3,95240,812
2015,3,80203,300
2015,3,38852,300
2015,3,47725,1000
2015,3,59846,250
2015,3,33756,1250
2015,3,89121,1250
2015,3,97223,500
2015,3,34949,1100
2015,3,37919,1000
2015,3,11416,5400
2015,3,33433,2000
2015,3,33496,3000
2015,3,32751,250
2015,3,92127,375
2015,3,80831,250
2015,3,77404,1000
2015,3,80804,300
2015,3,42001,500
2015,3,99645,250
2015,3,77063,1500
2015,3,78633,250
2015,3,40207,2650
2015,3,75206,11025
2015,3,70783,3950
2015,3,70128,1000
2015,3,60546,1000
2015,3,34698,100
2015,3,94549,300
2015,3,20002,1
2015,3,46164,650
2015,3,79853,1000
2015,3,75089,1000
2015,3,27018,250
2015,3,19015,250
2015,3,78705,1000
2015,3,75071,10800
2015,3,24165,300
2015,3,48138,1000
2015,3,89148,1000
2015,3,91355,250
2015,3,78373,2700
2015,3,75080,7400
2015,3,79602,250
2015,3,91364,1000
2015,3,46783,1500
2015,3,33487,100
2015,3,77386,550
2015,3,42701,610
2015,3,61856,16250
2015,3,98407,250
2015,3,92118,250
2015,3,91436,5700
2015,3,91750,250
2015,3,71106,1250
2015,3,77054,1000
2015,3,28732,2700
2015,3,22039,1000
2015,3,21043,250
2015,3,91104,1250
2015,3,27305,600
2015,3,84097,200
2015,3,93311,250
2015,3,42064,500
2015,3,70119,250
2015,3,76067,250
2015,3,76040,1600
2015,3,34689,500
2015,3,55369,300
2015,3,48084,11900
2015,3,37650,300
2015,3,76049,2800
2015,3,28409,2150
2015,3,53566,250
2015,3,61739,300
2015,3,92064,635
2015,3,78023,250
2015,3,11201,500
2015,3,29360,1000
2015,3,78750,500
2015,3,77036,2200
2015,3,83702,250
2015,3,77009,7400
2015,3,76354,500
2015,3,70065,500
2015,3,38583,250
2015,3,37865,500
2015,3,91741,250
2015,3,77422,250
2015,3,77081,12300
2015,3,71913,250
2015,3,29907,750
2015,3,29575,6400
2015,3,92629,4000
2015,3,75762,1250
2015,3,46173,250
2015,3,78624,2050
2015,3,43221,475
2015,3,96792,2950
2015,3,99403,250
2015,3,31522,950
2015,3,92028,830
2015,3,85739,1850
2015,3,17481,250
2015,3,92037,1750
2015,3,79925,1000
2015,3,10178,2700
2015,3,92109,10805
2015,3,94002,2510
2015,3,20657,5425
2015,3,97070,250
2015,3,92270,1000
2015,3,22936,250
2015,3,92683,2700
2015,3,61201,350
2015,3,92656,225
2015,3,79701,11300
2015,3,79360,1000
2015,3,85622,350
2015,3,68022,1000
2015,3,63043,1000
2015,3,22903,2000
2015,3,78645,250
2015,3,29605,2600
2015,3,90640,5000
2015,3,78654,11800
2015,3,98338,1100
2015,3,22302,2000
2015,3,55901,350
2015,3,75460,250
2015,3,35634,1000
2015,3,31211,250
2015,3,91403,2700
2015,3,98006,21000
2015,3,79605,950
2015,3,44857,1000
2015,3,18013,500
2015,3,75657,500
2015,3,64882,1050
2015,3,77407,1000
2015,3,77066,1000
2015,3,70059,500
2015,3,76662,500
2015,3,97405,500
2015,3,92264,265
2015,3,29901,2700
2015,3,33301,1000
2015,3,30215,1000
2015,3,73118,11125
2015,3,90066,2950
2015,3,92677,600
2015,3,76088,300
2015,3,78950,1000
2015,3,46158,3200
2015,3,77954,1000
2015,3,71360,250
2015,3,78681,250
2015,3,63303,250
2015,3,83642,250
2015,3,48105,500
2015,3,91367,2700
2015,3,19063,250
2015,3,81435,400
2015,3,46032,500
2015,3,30188,600
2015,3,77057,38100
2015,3,60423,100
2015,3,72634,250
2015,3,71234,285
2015,3,37204,300
2015,3,97055,400
2015,3,23226,250
2015,3,12110,250
2015,3,52402,500
2015,3,29210,250
2015,3,10028,3950
2015,3,30735,500
2015,3,94507,750
2015,3,44256,325
2015,3,58763,485
2015,3,78259,500
2015,3,31830,250
2015,3,67206,300
2015,3,98284,300
2015,3,40299,1250
2015,3,39501,750
2015,3,37760,250
2015,3,94588,2065
2015,3,78026,250
2015,3,80206,2700
2015,3,19709,450
2015,3,98033,1000
2015,3,75110,1300
2015,3,33418,1250
2015,3,67107,250
2015,3,92210,1350
2015,3,78232,5800
2015,3,46750,2000
2015,3,39402,1300
2015,3,93619,1200
2015,3,34638,775
2015,3,85248,500
2015,3,18049,500
2015,3,27263,10800
2015,3,80107,250
2015,3,77084,1350
2015,3,74132,250
2015,3,18803,1000
2015,3,91950,350
2015,3,75693,250
2015,3,38460,225
2015,3,27030,2500
2015,3,96777,200
2015,3,80906,1000
2015,3,37814,300
2015,3,94920,250
2015,3,67735,1000
2015,3,850,500
2015,3,80601,2700
2015,3,20005,5700
2015,3,48060,350
2015,3,46723,500
2015,3,75092,500
2015,3,68803,2250
2015,3,89510,1100
2015,3,75442,50
2015,3,74105,450
2015,3,89519,275
2015,3,19090,350
2015,3,12056,250
2015,3,74114,750
2015,3,77380,38350
2015,3,34288,300
2015,3,70005,2000
2015,3,88164,250
2015,3,52761,500
2015,3,77389,250
2015,3,80134,3266
2015,3,59804,250
2015,3,56377,500
2015,3,27640,1000
2015,3,46140,250
2015,3,90039,250
2015,3,83095,2600
2015,3,32162,500
2015,3,34683,250
2015,3,76034,3000
2015,3,29201,5800
2015,3,83445,250
2015,3,89052,500
2015,3,40326,500
2015,3,22580,250
2015,3,48428,235
2015,3,14891,250
2015,3,75801,27000
2015,3,42946,300
2015,3,78008,250
2015,3,75056,800
2015,3,7202,1000
2015,3,33050,250
2015,3,68112,250
2015,3,49648,1350
2015,3,49307,400
2015,3,77362,3000
2015,3,35670,500
2015,3,98042,500
2015,3,92067,600
2015,3,48320,250
2015,3,77030,2000
2015,3,69341,500
2015,3,83705,225
2015,3,80439,725
2015,3,76043,250
2015,3,33920,300
2015,3,21001,600
2015,3,55345,600
2015,3,92614,2950
2015,3,83714,300
2015,3,27320,1650
2015,3,76082,500
2015,3,33304,200
2015,3,33618,1000
2015,3,32963,75600
2015,3,21165,1000
2015,3,75068,760
2015,3,32317,350
2015,3,61745,250
2015,3,60004,250
2015,3,81052,1600
2015,3,20833,250
2015,3,75077,500
2015,3,77625,250
2015,3,62220,250
2015,3,90275,1250
2015,3,77356,9350
2015,3,16105,400
2015,3,47901,250
2015,3,67460,2700
2015,3,74063,1000
2015,3,92563,250
2015,3,25364,250
2015,3,95425,1000
2015,3,30496,500
2015,3,77840,500
2015,3,77024,308250
2015,3,75965,1000
2015,3,43146,250
2015,3,27302,1100
2015,3,33905,250
2015,3,27616,1000
2015,3,76351,400
2015,3,75633,225
2015,3,19963,250
2015,3,97031,250
2015,3,90024,3200
2015,3,80128,250
2015,3,18940,250
2015,3,85260,1000
2015,3,77571,1000
2015,3,95703,75
2015,3,49525,1000
2015,3,75032,1200
2015,3,48843,1100
2015,3,98664,2800
2015,3,89109,200
2015,3,91316,500
2015,3,21228,300
2015,3,20169,300
2015,3,74045,500
2015,3,89118,360
2015,3,77006,23600
2015,3,68106,2100
2015,3,77320,525
2015,3,12866,500
2015,3,76261,500
2015,3,98368,202
2015,3,95138,601
2015,3,20905,2700
2015,3,93263,1000
2015,3,21784,250
2015,3,76028,250
2015,3,68312,1000
2015,3,29572,6000
2015,3,96367,500
2015,3,76010,1000
2015,3,96035,300
2015,3,82712,250
2015,3,45434,500
2015,3,76548,250
2015,3,28226,500
2015,3,30433,1000
